chr,start,end,value1
contig7,3375000,3385000,0.059167605
contig7,3384000,3394000,-0.13472122
contig7,3393000,3403000,-0.105803676
contig7,3402000,3412000,0.04909091
contig7,3411000,3421000,-0.07459506
contig7,3420000,3430000,-0.13204373
contig7,3429000,3439000,-0.160262
contig7,3438000,3448000,0.001727862
contig7,3447000,3457000,-0.05998621
contig7,3456000,3466000,-0.14546587
contig7,3465000,3475000,-0.05479452
contig7,3474000,3484000,-0.15665977
contig7,3483000,3493000,-0.11892131
contig7,3492000,3502000,-0.07704655
contig7,3501000,3511000,0.061096355
contig7,3510000,3520000,-0.05912717
contig7,3519000,3529000,0.08521906
contig7,3528000,3538000,0.06515818
contig7,3537000,3547000,0.07792472
contig7,3546000,3556000,0.037360717
contig7,3555000,3565000,-0.009642169
contig7,3564000,3574000,-0.005216602
contig7,3573000,3583000,0.10533027
contig7,3582000,3592000,0.005354752
contig7,3591000,3601000,-0.15304948
contig7,3600000,3610000,-0.0725919
contig7,3609000,3619000,0.027914613
contig7,3618000,3628000,-0.14221218
contig7,3627000,3637000,0.029322548
contig7,3636000,3646000,0.08322122
contig7,3645000,3655000,0.13229801
contig7,3654000,3664000,0.09904451
contig7,3663000,3673000,0.14801444
contig7,3672000,3682000,-6.13E-04
contig7,3681000,3691000,-0.08361506
contig7,3690000,3700000,0.12232606
contig7,3699000,3709000,8.88E-04
contig7,3708000,3718000,-0.11977186
contig7,3717000,3727000,0.07200664
contig7,3726000,3736000,0.09427748
contig7,3735000,3745000,-0.08520791
contig7,3744000,3754000,0.069553204
contig7,3753000,3763000,0.054648377
contig7,3762000,3772000,-0.02269153
contig7,3771000,3781000,0.11758017
contig7,3780000,3790000,-0.09462915
contig7,3789000,3799000,-0.15735781
contig7,3798000,3808000,-0.074082516
contig7,3807000,3817000,-0.0023661
contig7,3816000,3826000,-0.013504539
contig7,3825000,3835000,-0.10034924
contig7,3834000,3844000,0.088721804
contig7,3843000,3853000,0.12687355
contig7,3852000,3862000,0.05653383
contig7,3861000,3871000,0.04268967
contig7,3870000,3880000,0.1585613
contig7,3879000,3889000,0.119567566
contig7,3888000,3898000,0.011706439
contig7,3897000,3907000,0.045796603
contig7,3906000,3916000,-0.12077088
contig7,3915000,3925000,-0.082519226
contig7,3924000,3934000,0.01764831
contig7,3933000,3943000,-0.0962906
contig7,3942000,3952000,-0.032994397
contig7,3951000,3961000,-0.06537306
contig7,3960000,3970000,0.00692341
contig7,3969000,3979000,0.045895282
contig7,3978000,3988000,0.005237888
contig7,3987000,3997000,-0.062013783
contig7,3996000,4006000,-0.02063158
contig7,4005000,4015000,0.08611455
contig7,4014000,4024000,-0.013868764
contig7,4023000,4033000,-0.045482866
contig7,4032000,4042000,-0.1389416
contig7,4041000,4051000,0.17265165
contig7,4050000,4060000,-0.02939503
contig7,4059000,4069000,-0.06726809
contig7,4068000,4078000,-0.04570101
contig7,4077000,4087000,0.08002325
contig7,4086000,4096000,-0.063077874
contig7,4095000,4105000,0.09843647
contig7,4104000,4114000,0.19786592
contig7,4113000,4123000,0.16898148
contig7,4122000,4132000,-0.029034436
contig7,4131000,4141000,0.1014553
contig7,4140000,4150000,0.06284737
contig7,4149000,4159000,0.045722045
contig7,4158000,4168000,0.03690369
contig7,4167000,4177000,-0.023157
contig7,4176000,4186000,0.05493021
contig7,4185000,4195000,0.107934535
contig7,4194000,4204000,0.10991717
contig7,4203000,4213000,0.07706422
contig7,4212000,4222000,0.124941505
contig7,4221000,4231000,-0.067206115
contig7,4230000,4240000,-0.055973947
contig7,4239000,4249000,0.00351894
contig7,4248000,4258000,-0.038479585
contig7,4257000,4267000,-0.10393188
contig7,4266000,4276000,0.0681136
contig7,4275000,4285000,0.057136454
contig7,4284000,4294000,-0.11824745
contig7,4293000,4303000,-0.17971933
contig7,4302000,4312000,-0.029292282
contig7,4311000,4321000,-0.082438916
contig7,4320000,4330000,-0.039306846
contig7,4329000,4339000,0.14533424
contig7,4338000,4348000,0.10727056
contig7,4347000,4357000,-0.029027255
contig7,4356000,4366000,0.11333751
contig7,4365000,4375000,0.1388951
contig7,4374000,4384000,-0.09975988
contig7,4383000,4393000,-0.11889643
contig7,4392000,4402000,0.04577692
contig7,4401000,4411000,-0.03764962
contig7,4410000,4420000,-0.003455425
contig7,4419000,4429000,0.03837472
contig7,4428000,4438000,0.092055984
contig7,4437000,4447000,0.100311525
contig7,4446000,4456000,0.078092605
contig7,4455000,4465000,0.07706338
contig7,4464000,4474000,-0.10269483
contig7,4473000,4483000,0.021189056
contig7,4482000,4492000,0.055498667
contig7,4491000,4501000,0.017121702
contig7,4500000,4510000,-0.0763817
contig7,4509000,4519000,0.01653454
contig7,4518000,4528000,0.005699255
contig7,4527000,4537000,9.04E-04
contig7,4536000,4546000,0.07655081
contig7,4545000,4555000,-0.019022914
contig7,4554000,4564000,-0.24358375
contig7,4563000,4573000,0.008943089
contig7,4572000,4582000,0.05134788
contig7,4581000,4591000,0.05307676
contig7,4590000,4600000,0.007356322
contig7,4599000,4609000,-0.10077167
contig7,4608000,4618000,-0.120383896
contig7,4617000,4627000,-0.15750156
contig7,4626000,4636000,-0.17326179
contig7,4635000,4645000,-0.23399654
contig7,4644000,4654000,-0.053288925
contig7,4653000,4663000,0.08743169
contig7,4662000,4672000,-0.04362777
contig7,4671000,4681000,-0.07362221
contig7,4680000,4690000,-0.021653948
contig7,4689000,4699000,0.048738778
contig7,4698000,4708000,0.03230059
contig7,4707000,4717000,-0.04029913
contig7,4716000,4726000,-0.004887131
contig7,4725000,4735000,-0.068172134
contig7,4734000,4744000,0.002048714
contig7,4743000,4753000,0.16559447
contig7,4752000,4762000,0.04577631
contig7,4761000,4771000,0.029860651
contig7,4770000,4780000,0.016557042
contig7,4779000,4789000,0.032244556
contig7,4788000,4798000,0.008770053
contig7,4797000,4807000,0.06281407
contig7,4806000,4816000,0.044849478
contig7,4815000,4825000,0.114835784
contig7,4824000,4834000,0.0768209
contig7,4833000,4843000,-0.081953295
contig7,4842000,4852000,-0.07533235
contig7,4851000,4861000,-0.027766267
contig7,4860000,4870000,-0.00547138
contig7,4869000,4879000,0.017088175
contig7,4878000,4888000,0.09135255
contig7,4887000,4897000,-0.024680851
contig7,4896000,4906000,-0.06770941
contig7,4905000,4915000,0.09043816
contig7,4914000,4924000,0.004705355
contig7,4923000,4933000,0.007898894
contig7,4932000,4942000,0.11067538
contig7,4941000,4951000,-0.019158775
contig7,4950000,4960000,0.07136061
contig7,4959000,4969000,-0.07066116
contig7,4968000,4978000,0.07976527
contig7,4977000,4987000,-0.031517427
contig7,4986000,4996000,-0.032299466
contig7,4995000,5005000,-0.08547754
contig7,5004000,5014000,-0.040399652
contig7,5013000,5023000,-0.10772164
contig7,5022000,5032000,-0.010403121
contig7,5031000,5041000,-0.10025469
contig7,5040000,5050000,0.033414472
contig7,5049000,5059000,-4.66E-04
contig7,5058000,5068000,-0.07178271
contig7,5067000,5077000,-0.12270356
contig7,5076000,5086000,-0.08469476
contig7,5085000,5095000,-0.046871282
contig7,5094000,5104000,-0.18471931
contig7,5103000,5113000,0.017040359
contig7,5112000,5122000,0.017683465
contig7,5121000,5131000,0.01534234
contig7,5130000,5140000,-0.07681849
contig7,5139000,5149000,0.09559663
contig7,5148000,5158000,0.03648617
contig7,5157000,5167000,-0.04544447
contig7,5166000,5176000,-0.027982326
contig7,5175000,5185000,0.0164664
contig7,5184000,5194000,-0.060771164
contig7,5193000,5203000,-0.09174091
contig7,5202000,5212000,-0.08406524
contig7,5211000,5221000,-0.092694424
contig7,5220000,5230000,0.116734
contig7,5229000,5239000,0.114958726
contig7,5238000,5248000,0.10966584
contig7,5247000,5257000,0.16592972
contig7,5256000,5266000,0.11178248
contig7,5265000,5275000,-0.12041414
contig7,5274000,5284000,0.003857694
contig7,5283000,5293000,0.03850642
contig7,5292000,5302000,-0.09905872
contig7,5301000,5311000,0.039805397
contig7,5310000,5320000,-0.055826787
contig7,5319000,5329000,-0.106751055
contig7,5328000,5338000,-0.03761885
contig7,5337000,5347000,-0.16196136
contig7,5346000,5356000,-0.09062003
contig7,5355000,5365000,-0.072353065
contig7,5364000,5374000,0.0797861
contig7,5373000,5383000,-0.08773442
contig7,5382000,5392000,-0.085506625
contig7,5391000,5401000,-0.009584664
contig7,5400000,5410000,-0.03857824
contig7,5409000,5419000,0.07162134
contig7,5418000,5428000,-0.04784979
contig7,5427000,5437000,0.0652216
contig7,5436000,5446000,0.18102767
contig7,5445000,5455000,0.15336463
contig7,5454000,5464000,0.025694156
contig7,5463000,5473000,-0.047858942
contig7,5472000,5482000,0.02494036
contig7,5481000,5491000,-0.06005222
contig7,5490000,5500000,0.012849276
contig7,5499000,5509000,0.07474285
contig7,5508000,5518000,0.06796941
contig7,5517000,5527000,-0.08495788
contig7,5526000,5536000,-0.00910824
contig7,5535000,5545000,0.046363637
contig7,5544000,5554000,0.099661015
contig7,5553000,5563000,-0.2057986
contig7,5562000,5572000,-0.14229508
contig7,5571000,5581000,-0.11197977
contig7,5580000,5590000,-0.114783384
contig7,5589000,5599000,-0.043226276
contig7,5598000,5608000,-0.037411973
contig7,5607000,5617000,-0.041685965
contig7,5616000,5626000,0
contig7,5625000,5635000,-0.004382121
contig7,5634000,5644000,0.055752214
contig7,5643000,5653000,-0.122261174
contig7,5652000,5662000,-0.19958246
contig7,5661000,5671000,-0.007238883
contig7,5670000,5680000,-0.028656973
contig7,5679000,5689000,-0.051895786
contig7,5688000,5698000,0.024368433
contig7,5697000,5707000,-0.0722274
contig7,5706000,5716000,-0.027905954
contig7,5715000,5725000,0.121940464
contig7,5724000,5734000,0.0732768
contig7,5733000,5743000,-0.07058571
contig7,5742000,5752000,0.06147186
contig7,5751000,5761000,0.10633535
contig7,5760000,5770000,0.10182406
contig7,5769000,5779000,0.12508157
contig7,5778000,5788000,-0.071322754
contig7,5787000,5797000,0.005466871
contig7,5796000,5806000,0.00664599
contig7,5805000,5815000,-0.063754685
contig7,5814000,5824000,0.047413792
contig7,5823000,5833000,0.006197433
contig7,5832000,5842000,0.010577347
contig7,5841000,5851000,-0.06409131
contig7,5850000,5860000,0.15462111
contig7,5859000,5869000,0.05701559
contig7,5868000,5878000,-0.017599277
contig7,5877000,5887000,0.042742856
contig7,5886000,5896000,0.08135751
contig7,5895000,5905000,0.09326661
contig7,5904000,5914000,-0.02183406
contig7,5913000,5923000,0.10443558
contig7,5922000,5932000,0.049795214
contig7,5931000,5941000,0.017942311
contig7,5940000,5950000,-0.016591929
contig7,5949000,5959000,-0.15046796
contig7,5958000,5968000,0.04869086
contig7,5967000,5977000,-0.004180418
contig7,5976000,5986000,-0.13686174
contig7,5985000,5995000,0.02181501
contig7,5994000,6004000,0.21587302
contig7,6003000,6013000,-0.045332137
contig7,6012000,6022000,-0.018502202
contig7,6021000,6031000,0.0728019
contig7,6030000,6040000,-0.097571366
contig7,6039000,6049000,-0.07921832
contig7,6048000,6058000,0.005181347
contig7,6057000,6067000,0.1180778
contig7,6066000,6076000,0.101590104
contig7,6075000,6085000,-0.03054825
contig7,6084000,6094000,-0.07181523
contig7,6093000,6103000,0.02097364
contig7,6102000,6112000,8.79E-04
contig7,6111000,6121000,0.035171516
contig7,6120000,6130000,8.92E-04
contig7,6129000,6139000,-0.051260144
contig7,6138000,6148000,-0.013287118
contig7,6147000,6157000,0.08326693
contig7,6156000,6166000,-0.15339966
contig7,6165000,6175000,0.08789861
contig7,6174000,6184000,0.028791565
contig7,6183000,6193000,-0.09043513
contig7,6192000,6202000,0.068609595
contig7,6201000,6213746,0.381031
contig8,1,10000,0.13382085
contig8,9000,19000,0.114784546
contig8,18000,28000,0.011494253
contig8,27000,37000,0.018444266
contig8,36000,46000,0.04638075
contig8,45000,55000,-0.06698094
contig8,54000,64000,-0.08360337
contig8,63000,73000,-0.1471536
contig8,72000,82000,-0.08568885
contig8,81000,91000,0.067628495
contig8,90000,100000,-0.10135135
contig8,99000,109000,0.021598272
contig8,108000,118000,-0.032117106
contig8,117000,127000,-0.0455031
contig8,126000,136000,-0.07343915
contig8,135000,145000,-0.03828484
contig8,144000,154000,-0.10425037
contig8,153000,163000,0.07692308
contig8,162000,172000,0.038693037
contig8,171000,181000,0.12852386
contig8,180000,190000,-0.009125306
contig8,189000,199000,-0.047335926
contig8,198000,208000,0.010195412
contig8,207000,217000,-0.024503006
contig8,216000,226000,2.24E-04
contig8,225000,235000,-0.038074397
contig8,234000,244000,-0.09791922
contig8,243000,253000,0.050377835
contig8,252000,262000,0.003514939
contig8,261000,271000,-0.006231248
contig8,270000,280000,-0.065473385
contig8,279000,289000,-0.17533363
contig8,288000,298000,-0.06500751
contig8,297000,307000,0.039545454
contig8,306000,316000,0.008733625
contig8,315000,325000,-0.015297202
contig8,324000,334000,-0.024832856
contig8,333000,343000,0.07086277
contig8,342000,352000,0.09580985
contig8,351000,361000,0.07417124
contig8,360000,370000,0.03686732
contig8,369000,379000,0.017884742
contig8,378000,388000,-0.08315565
contig8,387000,397000,-0.019783325
contig8,396000,406000,0.057375144
contig8,405000,415000,-0.031146454
contig8,414000,424000,-0.037154507
contig8,423000,433000,-0.06847572
contig8,432000,442000,0.005076142
contig8,441000,451000,0.001415762
contig8,450000,460000,0.078741916
contig8,459000,469000,0.12889716
contig8,468000,478000,0.14879061
contig8,477000,487000,-0.04532578
contig8,486000,496000,0.04646925
contig8,495000,505000,0.061962914
contig8,504000,514000,0.005298013
contig8,513000,523000,-0.003982197
contig8,522000,532000,-0.16637565
contig8,531000,541000,-0.09915141
contig8,540000,550000,-0.1609826
contig8,549000,559000,-0.031077053
contig8,558000,568000,-0.0952381
contig8,567000,577000,-0.024083769
contig8,576000,586000,0.00369164
contig8,585000,595000,-0.030290281
contig8,594000,604000,-0.10804598
contig8,603000,613000,-0.033411365
contig8,612000,622000,0.062782295
contig8,621000,631000,0.110470705
contig8,630000,640000,-0.023985654
contig8,639000,649000,0.08670989
contig8,648000,658000,0.042355787
contig8,657000,667000,-0.099584244
contig8,666000,676000,0.026912726
contig8,675000,685000,0.07317073
contig8,684000,694000,-0.015208287
contig8,693000,703000,0.08650519
contig8,702000,712000,0.053658538
contig8,711000,721000,0.002504174
contig8,720000,730000,-0.07336245
contig8,729000,739000,-0.062397756
contig8,738000,748000,0.03117506
contig8,747000,757000,-0.0313779
contig8,756000,766000,-0.020915033
contig8,765000,775000,-2.28E-04
contig8,774000,784000,-0.10383275
contig8,783000,793000,0.019925553
contig8,792000,802000,-0.15564853
contig8,801000,811000,0.010322309
contig8,810000,820000,0.04311612
contig8,819000,829000,0.089849874
contig8,828000,838000,0.00985945
contig8,837000,847000,-0.005172414
contig8,846000,856000,-0.07431717
contig8,855000,865000,-0.003254502
contig8,864000,874000,0.004699038
contig8,873000,883000,0.013207969
contig8,882000,892000,-0.07826497
contig8,891000,901000,-0.13569386
contig8,900000,910000,0.089361705
contig8,909000,919000,-0.018479778
contig8,918000,928000,0.06646236
contig8,927000,937000,0.095884115
contig8,936000,946000,0.15731148
contig8,945000,955000,0.10575139
contig8,954000,964000,0.05165152
contig8,963000,973000,-0.006955351
contig8,972000,982000,0.08967193
contig8,981000,991000,0.12303954
contig8,990000,1000000,0.047459755
contig8,999000,1009000,-0.08546475
contig8,1008000,1018000,-0.06384796
contig8,1017000,1027000,-0.008421508
contig8,1026000,1036000,0.068264015
contig8,1035000,1045000,-0.037133552
contig8,1044000,1054000,-0.08867966
contig8,1053000,1063000,-0.12674062
contig8,1062000,1072000,-0.063395575
contig8,1071000,1081000,0.12654981
contig8,1080000,1090000,0.07650502
contig8,1089000,1099000,0.032512773
contig8,1098000,1108000,0.1568908
contig8,1107000,1117000,0.08232711
contig8,1116000,1126000,0.095634095
contig8,1125000,1135000,0.1467279
contig8,1134000,1144000,0.043065693
contig8,1143000,1153000,0.093351245
contig8,1152000,1162000,0.08486288
contig8,1161000,1171000,-0.018221257
contig8,1170000,1180000,0.05354919
contig8,1179000,1189000,0.048467726
contig8,1188000,1198000,0.071399264
contig8,1197000,1207000,-0.067522585
contig8,1206000,1216000,-0.04491609
contig8,1215000,1225000,-0.023535304
contig8,1224000,1234000,0.013692768
contig8,1233000,1243000,-0.14643827
contig8,1242000,1252000,0.001202887
contig8,1251000,1261000,-0.005840886
contig8,1260000,1270000,-0.08243728
contig8,1269000,1279000,-0.025944296
contig8,1278000,1288000,0.028059237
contig8,1287000,1297000,0.02286237
contig8,1296000,1306000,-0.0744323
contig8,1305000,1315000,-0.03363007
contig8,1314000,1324000,-0.023146944
contig8,1323000,1333000,0.010475775
contig8,1332000,1342000,-0.060858425
contig8,1341000,1351000,-0.07006652
contig8,1350000,1360000,0.018518519
contig8,1359000,1369000,-0.002861545
contig8,1368000,1378000,-0.030176027
contig8,1377000,1387000,-0.059182428
contig8,1386000,1396000,0.12264957
contig8,1395000,1405000,0.108190976
contig8,1404000,1414000,0.038609166
contig8,1413000,1423000,0.06874382
contig8,1422000,1432000,0.07721459
contig8,1431000,1441000,-0.11794872
contig8,1440000,1450000,0.01944505
contig8,1449000,1459000,0.0973494
contig8,1458000,1468000,0.025144175
contig8,1467000,1477000,0.002962336
contig8,1476000,1486000,-0.17280453
contig8,1485000,1495000,-0.05081628
contig8,1494000,1504000,-0.009480813
contig8,1503000,1513000,0.006784855
contig8,1512000,1522000,-0.066510536
contig8,1521000,1531000,-0.005566689
contig8,1530000,1540000,0.17305893
contig8,1539000,1549000,0.05124189
contig8,1548000,1558000,0.040133085
contig8,1557000,1567000,0.09677419
contig8,1566000,1576000,0.13535655
contig8,1575000,1585000,0.121003136
contig8,1584000,1594000,0.108272254
contig8,1593000,1603000,0.13639478
contig8,1602000,1612000,0.038530465
contig8,1611000,1621000,0.034453243
contig8,1620000,1630000,0.033920296
contig8,1629000,1639000,0.032886196
contig8,1638000,1648000,0.16129032
contig8,1647000,1657000,0.003290827
contig8,1656000,1666000,0.050847456
contig8,1665000,1675000,0.06575114
contig8,1674000,1684000,-0.00498159
contig8,1683000,1693000,-0.14491074
contig8,1692000,1702000,0.004
contig8,1701000,1711000,0.07526408
contig8,1710000,1720000,0.084523
contig8,1719000,1729000,0.016864175
contig8,1728000,1738000,0.16052262
contig8,1737000,1747000,0.022020726
contig8,1746000,1756000,-0.09190505
contig8,1755000,1765000,-0.003546938
contig8,1764000,1774000,0.11251758
contig8,1773000,1783000,0.04078449
contig8,1782000,1792000,-0.004972973
contig8,1791000,1801000,0.008819823
contig8,1800000,1810000,-0.005709267
contig8,1809000,1819000,-0.1357031
contig8,1818000,1828000,-0.10309278
contig8,1827000,1837000,-0.04467213
contig8,1836000,1846000,0.072145425
contig8,1845000,1855000,0.038204186
contig8,1854000,1864000,0.008464329
contig8,1863000,1873000,-0.003859017
contig8,1872000,1882000,-0.03809524
contig8,1881000,1891000,0.006214149
contig8,1890000,1900000,0.08877722
contig8,1899000,1909000,0.16622691
contig8,1908000,1918000,-0.012530226
contig8,1917000,1927000,0.001750547
contig8,1926000,1936000,-0.15281963
contig8,1935000,1945000,-0.23418659
contig8,1944000,1954000,0.14388035
contig8,1953000,1963000,-0.03478073
contig8,1962000,1972000,-0.1313174
contig8,1971000,1981000,-0.071881145
contig8,1980000,1990000,-0.050073948
contig8,1989000,1999000,-0.15292637
contig8,1998000,2008000,0.20274241
contig8,2007000,2017000,0.24652706
contig8,2016000,2026000,-0.057931326
contig8,2025000,2035000,0.08643042
contig8,2034000,2044000,-0.024412297
contig8,2043000,2053000,0.03633218
contig8,2052000,2062000,0.029154519
contig8,2061000,2071000,-0.07523316
contig8,2070000,2080000,-0.10589188
contig8,2079000,2089000,0.10570739
contig8,2088000,2098000,-0.08419792
contig8,2097000,2107000,-0.052403323
contig8,2106000,2116000,0.07712035
contig8,2115000,2125000,-0.06962025
contig8,2124000,2134000,0.1332482
contig8,2133000,2143000,-0.022518381
contig8,2142000,2152000,0.077084206
contig8,2151000,2161000,0.024939306
contig8,2160000,2170000,0.067688935
contig8,2169000,2179000,0.02
contig8,2178000,2188000,0.020519836
contig8,2187000,2197000,-0.029318709
contig8,2196000,2206000,-0.030565793
contig8,2205000,2215000,-0.016204217
contig8,2214000,2224000,-0.0841553
contig8,2223000,2233000,-0.013676589
contig8,2232000,2242000,0.0668713
contig8,2241000,2251000,-0.025411764
contig8,2250000,2260000,0.0363884
contig8,2259000,2269000,-0.007230965
contig8,2268000,2278000,-0.032608695
contig8,2277000,2287000,-0.030371714
contig8,2286000,2296000,0.11340206
contig8,2295000,2305000,0.04942966
contig8,2304000,2314000,-0.1271004
contig8,2313000,2323000,-0.07321916
contig8,2322000,2332000,-0.14345637
contig8,2331000,2341000,0.07203482
contig8,2340000,2350000,-0.08045433
contig8,2349000,2359000,-0.08248126
contig8,2358000,2368000,0.0957202
contig8,2367000,2377000,0.1064252
contig8,2376000,2386000,0.0336
contig8,2385000,2395000,-0.0767777
contig8,2394000,2404000,-0.080899954
contig8,2403000,2413000,0.021875
contig8,2412000,2422000,0.15240528
contig8,2421000,2431000,0.113161944
contig8,2430000,2440000,0.042713568
contig8,2439000,2449000,0.08212351
contig8,2448000,2458000,0.10502693
contig8,2457000,2467000,-0.032051284
contig8,2466000,2476000,0.015724009
contig8,2475000,2485000,-0.17555451
contig8,2484000,2494000,0.13385086
contig8,2493000,2503000,-0.26579317
contig8,2502000,2512000,-0.2051948
contig8,2511000,2521000,-0.058020476
contig8,2520000,2530000,-0.19324231
contig8,2529000,2539000,-0.17622475
contig8,2538000,2548000,0.014750644
contig8,2547000,2557000,0.015994594
contig8,2556000,2566000,0.105559304
contig8,2565000,2575000,-0.06327307
contig8,2574000,2584000,-0.12854907
contig8,2583000,2593000,0.116853416
contig8,2592000,2602000,0.034406707
contig8,2601000,2611000,0.07695874
contig8,2610000,2620000,-0.16397661
contig8,2619000,2629000,-0.02894849
contig8,2628000,2638000,-0.016964488
contig8,2637000,2647000,-0.058229066
contig8,2646000,2656000,-0.03897254
contig8,2655000,2665000,-0.053902186
contig8,2664000,2674000,0.009929078
contig8,2673000,2683000,-0.051913135
contig8,2682000,2692000,0.10696761
contig8,2691000,2701000,0.06999003
contig8,2700000,2710000,0.048340127
contig8,2709000,2719000,0.06487047
contig8,2718000,2728000,-0.026439233
contig8,2727000,2737000,0.08056441
contig8,2736000,2746000,0.08448471
contig8,2745000,2755000,0.017279575
contig8,2754000,2764000,-0.06306306
contig8,2763000,2773000,-0.021337127
contig8,2772000,2782000,-0.10724061
contig8,2781000,2791000,-0.05327388
contig8,2790000,2800000,-0.004808697
contig8,2799000,2809000,-0.083295815
contig8,2808000,2818000,-0.11242087
contig8,2817000,2827000,-0.12007778
contig8,2826000,2836000,-0.026083011
contig8,2835000,2845000,0.1034329
contig8,2844000,2854000,0.08538221
contig8,2853000,2863000,0.048880767
contig8,2862000,2872000,0.08589212
contig8,2871000,2881000,0.10011248
contig8,2880000,2890000,-0.083170466
contig8,2889000,2899000,-0.025653206
contig8,2898000,2908000,0.08411633
contig8,2907000,2917000,0.068659306
contig8,2916000,2926000,-0.07721925
contig8,2925000,2935000,-0.09188263
contig8,2934000,2944000,0.069628954
contig8,2943000,2953000,-0.009450945
contig8,2952000,2962000,-0.16387038
contig8,2961000,2971000,-0.09714286
contig8,2970000,2980000,-0.0691878
contig8,2979000,2989000,-0.03250739
contig8,2988000,2998000,-0.19115324
contig8,2997000,3007000,-0.06532223
contig8,3006000,3016000,0.09107103
contig8,3015000,3025000,0.12369886
contig8,3024000,3034000,-0.052682456
contig8,3033000,3043000,0.028272748
contig8,3042000,3052000,-0.0725327
contig8,3051000,3061000,-0.018875502
contig8,3060000,3070000,-0.07926307
contig8,3069000,3079000,-0.03996346
contig8,3078000,3088000,-0.019172113
contig8,3087000,3097000,0.042813454
contig8,3096000,3106000,-0.1308305
contig8,3105000,3115000,-0.00240481
contig8,3114000,3124000,0.11382698
contig8,3123000,3133000,0.05903724
contig8,3132000,3142000,-0.015413358
contig8,3141000,3151000,0.053905893
contig8,3150000,3160000,-0.051535923
contig8,3159000,3169000,-0.11444278
contig8,3168000,3178000,-0.084213234
contig8,3177000,3187000,0.07478428
contig8,3186000,3196000,0.023375409
contig8,3195000,3205000,-0.010186005
contig8,3204000,3214000,-0.07848101
contig8,3213000,3223000,-0.09812001
contig8,3222000,3232000,0.11111111
contig8,3231000,3241000,0.028701594
contig8,3240000,3250000,-0.05493437
contig8,3249000,3259000,-0.08037383
contig8,3258000,3268000,0.044326242
contig8,3267000,3277000,-0.03446691
contig8,3276000,3286000,0.05806748
contig8,3285000,3295000,-0.008062659
contig8,3294000,3304000,0.024855748
contig8,3303000,3313000,0.046564195
contig8,3312000,3322000,0.08901683
contig8,3321000,3331000,0.08543603
contig8,3330000,3340000,0.13528933
contig8,3339000,3349000,0.001526052
contig8,3348000,3358000,0.1124132
contig8,3357000,3367000,0.063094206
contig8,3366000,3376000,0.051894024
contig8,3375000,3385000,0.06495727
contig8,3384000,3394000,-0.07220447
contig8,3393000,3403000,-0.009113137
contig8,3402000,3412000,-0.097641386
contig8,3411000,3421000,-0.037783377
contig8,3420000,3430000,0.001837391
contig8,3429000,3439000,0.07788565
contig8,3438000,3448000,-0.031352773
contig8,3447000,3457000,-0.034054402
contig8,3456000,3466000,0.040319007
contig8,3465000,3475000,0.017147819
contig8,3474000,3484000,-0.15214181
contig8,3483000,3493000,-0.09467578
contig8,3492000,3502000,-0.033128835
contig8,3501000,3511000,-0.051746443
contig8,3510000,3520000,-0.21915516
contig8,3519000,3529000,0.0658401
contig8,3528000,3538000,-0.04135788
contig8,3537000,3547000,-0.044858523
contig8,3546000,3556000,0.23051643
contig8,3555000,3565000,-0.05998442
contig8,3564000,3574000,0.030442568
contig8,3573000,3583000,-0.020360945
contig8,3582000,3592000,-0.14552736
contig8,3591000,3601000,-0.019857809
contig8,3600000,3610000,0.20190132
contig8,3609000,3619000,0.09973286
contig8,3618000,3628000,0.013680494
contig8,3627000,3637000,0.024040684
contig8,3636000,3646000,-0.110754415
contig8,3645000,3655000,-0.01091658
contig8,3654000,3664000,-0.043095868
contig8,3663000,3673000,-0.020970134
contig8,3672000,3682000,-0.07372746
contig8,3681000,3691000,-0.023206301
contig8,3690000,3700000,0.12652296
contig8,3699000,3709000,0.05039899
contig8,3708000,3718000,0.01458886
contig8,3717000,3727000,-0.016700983
contig8,3726000,3736000,0.043846536
contig8,3735000,3745000,0.082438916
contig8,3744000,3754000,-0.06657578
contig8,3753000,3763000,-0.037767623
contig8,3762000,3772000,-0.003756906
contig8,3771000,3781000,-0.049919486
contig8,3780000,3790000,0.048664942
contig8,3789000,3799000,0.11696943
contig8,3798000,3808000,0.018709075
contig8,3807000,3817000,0.04277608
contig8,3816000,3826000,0.012068248
contig8,3825000,3835000,0.009447827
contig8,3834000,3844000,-0.025484644
contig8,3843000,3853000,-0.101123594
contig8,3852000,3862000,-0.11617992
contig8,3861000,3871000,-0.021425629
contig8,3870000,3880000,0.13415605
contig8,3879000,3889000,0.05661157
contig8,3888000,3898000,-0.17508912
contig8,3897000,3907000,-0.092791714
contig8,3906000,3916000,0.076768085
contig8,3915000,3925000,0.11706918
contig8,3924000,3934000,0.30803773
contig8,3933000,3943000,0.16790175
contig8,3942000,3952000,-0.0375
contig8,3951000,3961000,0.083690986
contig8,3960000,3970000,0.13926597
contig8,3969000,3979000,-0.030031376
contig8,3978000,3988000,0.17851888
contig8,3987000,3997000,0.109492004
contig8,3996000,4006000,0.0681408
contig8,4005000,4015000,0.17393258
contig8,4014000,4024000,0.074789725
contig8,4023000,4033000,0.06838218
contig8,4032000,4042000,0.002766546
contig8,4041000,4051000,-0.07210402
contig8,4050000,4060000,-0.013155232
contig8,4059000,4069000,0.030214628
contig8,4068000,4078000,-0.06612576
contig8,4077000,4087000,0.0591538
